Review Date,Review Text,Rating
"August 20, 2015","in gulshan, heart of diplomatic zone this 5 star chain resturent is little expensive but it carries values for your taste. its a great harmony and quite dinning that when once you tip toed will not forget",5.0
"August 3, 2015",I got a chance and time to have my buffet lunch at this place with my boss. It was very good in quality and you have much options for vegetarian and non vegetarian. A large variety of desserts. Over all very good.,5.0
"July 28, 2015","As you enetr the restaurant, you are made to feel very welcome and the ambience is great. The choice of meals was excellent and you could order your own choice of meat and fish which was a great thing. The rest of the food items...More",4.0
"July 25, 2015",My usual breakfast at the Westin whenever I stay in Dhaka. I love the fresh orange juice made available in small bottles and the really good omelette they make. The staff is really helpful and attentive and makes you feel like at home. The breakfast...More,5.0
"July 14, 2015","From the moment that you are greeted by the pleasant ladies at the front door- Nipa & Sharlin- and floor manager Ashik- till you leave, you feel special at Tastes! The staff here make you feel positive about the hotel and leave an excellent impression....More",5.0
"July 2, 2015","Seasonal Taste at The Westin Dhaka is one of the best restaurants in town for buffet meals. The most important thing is, the selection of menu is not only large but most of them are likely to make your mouth water. The deserts corner alone...More",4.0
"July 1, 2015",This is the restaurant in a five star hotel. so traditional bengali food is missing. their dessert items are very good. price is very expensive compare to other five star hotel. but it is clean and services are good.,3.0
"June 30, 2015",Great environment with huge choice of foods very expensive but only one best hotel and restaurants in Bangladesh.and the food also very testy .you hv to hv heavy pockets.!,5.0
"May 30, 2015","My husband and I have eaten at all the eateries offered at the Westin and for breakfast, this is the best! The layout is huge and quite varied. And the best part is the seating is spacious and the light coming in from the outside...More",5.0
"May 26, 2015","Ok, The Westin of Starwood Hotel and Resorts in Gulshan, Dhaka is one of the most happening place in here. Seasonal Taste is their main restaurant offering both Buffet and A La Carte. Never tried their A La Carte, but their buffet is the best...More",5.0
"May 19, 2015",Good food served well but it is expensive compared with other local attractions. Alcohol is available but have VERY deep pockets!,3.0
"March 17, 2015","Want to have food in styles and in posh restaurant? Well Westin has the glamour and atmosphere. The presenation and variety of food was good. We even explained our choice, the waiter even helped us find the the right dish for us among buffet items....More",4.0
"March 17, 2015",Great ambience and world class service! Adequate for a five star setting. Expensive given the portion size and type of food.,4.0
"March 13, 2015",Good assortments of buffets but certainly not the best one in Dhaka. There are room for improvements regarding service quality as being a 5 star hotel.,3.0
"March 9, 2015",Offers Lovely Buffet and a great variety of cuisines ranging from Oriental to the Desis and Continental. DO not miss the deserts.,5.0
"January 13, 2015","The buffet is delicious, best item is the prawn tempura in appetizer section. Stir fried items are also delicious, sushi bar is quite rich and the dessert zone is the best! Per person dinner is around 5000++ including soft drink, lunch is a bit low.",5.0
"January 5, 2015","This buffet is quite decent , considering we are in Dhaka with limited supplies. They do marvels with what is available . The tastes are fresh and clean the service good . Its a bit pricey but a reliable restaurant . The decor is very...More",4.0
"December 19, 2014","Again this is a friendly restaurant food well presented and very satisfying a little more expensive than the hotel that I stayed in, but would recommend to anyone visiting Dhaka.",5.0
"November 22, 2014",I went there for both lunch & dinner and simply in love with their food. Close to 100 items in buffet & all are tasty.... Live cooking is also worth watching & taking,5.0
"November 13, 2014","This the best restaurant of Bangladesh as per my experience. Whenever I get the scope, always try to visit Seasonal Taste. Weekly theme food menus are excellent. Salads are really fresh. Soups they serve - I understand the best in the city. Atmosphere is very...More",5.0
"November 7, 2014","Though a bit costly ,it is the best place to have dinner in dhaka. Lobby is excellent,decor is world class.the food is one of the best that I have had all around the world",5.0
"October 14, 2014","The service here was sooooo SLOW!!! It literally look about 1 hour and a half for our main course! The food was alright, but nothing amazing. The only positive is that the restaurant has a nice view of Dhaka city.",2.0
"October 9, 2014",This is my favourite place for lunch. The buffet has an excellent spread. Most of all it has the most wonderful selection of desserts. Every penny spent is worth it.,5.0
"October 1, 2014","Located in the heart of the city's most busy Gulshan-Banani area Westin Dhaka presents this great restaurant with a diversified collection of food. You can have the taste of continental food, Japanese cuisine and many other. But I like the desert part most. It is...More",5.0
"August 20, 2014",The dessert over there is really good. Liked the seafood really good too. I want to visit this place really soon.,5.0
"August 19, 2014","We had a meeting with Meghna oil high officials on certain issues in this seasonal taste restaurant in the Westin hotel.We took the buffet instead of a la carte.It was great buffet menu.Lot of items were on the table but we took of our choice,most...More",4.0
